source,destination,relationshipType,distance 
field,farmer,possessor_of_x,9.620
field,sun,possessor_of_x,8.450
field,camera,possessor_of_x,7.510
field,grow,subject_verb,5.320
field,goal,modified_noun,7.750
field,work,modified_noun,7.140
nap,short,adjective_predicates,1.430
nap,outside,adjective_predicates,1.360
nap,long,adjective_predicates,0.980
nap,good,adjective_predicates,0.020
nap,afternoon,modifiers,8.510
nap,cat,modifiers,6.220
nap,take,object_verb,4.990
nap,cat,object_verb,4.600
nap,skip,object_verb,4.320
nap,catch,object_verb,4.160
nap,grab,object_verb,3.450
nap,sleep,object_verb,3.000
nap,cut,verb_phrase,3.700
nap,bedtime,and_or,9.040
nap,sleep,and_or,6.110
nap,winter,possessor_of_x,8.610
nap,hour,possessor_of_x,5.960
nap,afternoon,possessor_of_x,5.950
nap,baby,possessor_of_x,4.100
nap,sound,subject_verb,3.040
nap,last,subject_verb,2.690
nap,cry,subject_verb,1.890
other,present,adjective_predicates,7.310
other,happy,adjective_predicates,7.290
other,outside,adjective_predicates,7.040
other,help,modifiers,7.470
other,help,object_verb,9.490
other,people,X_is,6.250
other,friend,X_is,6.100
other,child,X_is,6.010
other,one,X_is,5.990
other,come,verb_phrase,13.720
other,family,and_or,5.820
other,world,and_or,5.710
other,see,subject_verb,7.440
other,think,subject_verb,7.410
other,do,subject_verb,7.270
other,share,subject_verb,7.150
other,like,subject_verb,6.910
other,find,subject_verb,6.800
other,have,subject_verb,6.680
sick,fat,modifiers,7.310
sick,worried,modifiers,6.450
sick,fall,object_verb,3.380
sick,nurse,object_verb,1.860
sick,white,is_X,4.960
sick,child,is_X,3.210
sick,people,is_X,2.910
sick,other,is_X,2.590
sick,man,is_X,1.500
sick,exercise,X_is,3.820
sick,book,X_is,2.550
sick,fun,X_is,2.230
sick,tired,and_or,10.210
sick,woman,subject_verb,6.140
sick,man,subject_verb,5.860
sick,love,subject_verb,2.220
tie,strong,adjective_predicates,5.830
tie,close,modifiers,9.500
tie,bow,modifiers,9.050
tie,strong,modifiers,7.880
tie,cup,modifiers,6.880
tie,tongue,modifiers,6.850
tie,cut,object_verb,7.440
tie,break,object_verb,7.170
tie,wear,object_verb,6.730
tie,finish,is_X,9.450
tie,dress,is_X,7.750
tie,round,is_X,7.130
tie,dinner,is_X,7.040
tie,color,X_is,4.410
tie,break,verb_phrase,8.600
tie,shirt,and_or,9.700
tie,jacket,and_or,8.290
tie,coat,and_or,7.810
tie,hat,and_or,6.680
tie,turkey,possessor_of_x,5.790
tie,rope,subject_verb,5.350
tie,down,modified_noun,7.310
tie,up,modified_noun,6.300
you,near,modifiers,7.930
you,love,modifiers,7.860
you,will,modifiers,6.920
you,hurt,modifiers,6.880
you,stop,object_verb,2.070
you,do,object_verb,1.720
you,stand,object_verb,0.140
you,song,is_X,3.650
you,love,is_X,2.910
you,me,and_or,7.700
you,me,modified_noun,7.710
you,hear,modified_noun,7.110
puppy,cute,adjective_predicates,8.240
puppy,fat,adjective_predicates,5.070
puppy,cute,modifiers,7.750
puppy,pet,object_verb,6.020
puppy,train,object_verb,5.480
puppy,kick,object_verb,5.330
puppy,rose,is_X,8.870
puppy,dog,is_X,8.190
puppy,pet,is_X,7.180
puppy,animal,is_X,5.530
puppy,girl,is_X,3.590
puppy,child,is_X,1.730
puppy,year,is_X,1.130
puppy,pet,X_is,7.340
puppy,dog,X_is,7.020
puppy,baby,X_is,5.920
puppy,give,verb_phrase,3.890
puppy,kitten,and_or,11.740
puppy,dog,and_or,8.820
puppy,kitty,and_or,8.100
puppy,cat,and_or,6.900
puppy,rainbow,and_or,6.050
puppy,bunny,and_or,5.920
puppy,dog,possessor_of_x,4.190
puppy,sister,possessor_of_x,3.440
puppy,friend,possessor_of_x,3.130
puppy,family,possessor_of_x,2.990
puppy,kiss,subject_verb,7.020
puppy,chew,subject_verb,6.880
puppy,bite,subject_verb,6.330
puppy,lick,subject_verb,5.170
puppy,farm,subject_verb,4.830
puppy,kitten,modified_noun,7.180
puppy,dog,modified_noun,6.290
smell,sweet,adjective_predicates,7.220
smell,nice,adjective_predicates,6.990
smell,taste,modifiers,8.210
smell,sweet,modifiers,7.950
smell,love,object_verb,6.030
smell,hate,object_verb,5.840
smell,taste,is_X,7.770
smell,flower,is_X,6.710
smell,hair,is_X,5.940
smell,rose,X_is,7.140
smell,hair,X_is,7.100
smell,fish,X_is,5.450
smell,taste,and_or,10.760
smell,touch,and_or,9.110
smell,sound,and_or,8.390
smell,smoke,and_or,7.150
smell,flavor,and_or,7.030
smell,baby,possessor_of_x,3.110
smell,mother,possessor_of_x,2.100
smell,man,possessor_of_x,0.350
smell,taste,modified_noun,7.740
smell,touch,modified_noun,6.090
smell,like,modified_noun,5.190
nice,little,adjective_predicates,4.850
nice,clean,adjective_predicates,1.840
nice,be,modifiers,6.870
nice,so,modifiers,6.820
nice,look,object_verb,2.280
nice,sound,object_verb,1.450
nice,beat,object_verb,0.330
nice,bird,is_X,8.570
nice,ice,is_X,6.740
nice,rice,is_X,5.690
nice,tree,is_X,4.530
nice,people,is_X,1.560
nice,talk,X_is,5.950
nice,naughty,and_or,9.750
poor,little,adjective_predicates,5.310
poor,sick,modifiers,5.750
poor,feed,object_verb,5.290
poor,hurt,object_verb,4.790
poor,stop,is_X,6.300
poor,people,is_X,3.410
poor,story,is_X,3.370
poor,woman,is_X,2.430
poor,family,is_X,2.410
poor,child,is_X,2.140
poor,farmer,X_is,6.240
poor,woman,X_is,5.010
poor,market,X_is,4.300
poor,grow,verb_phrase,6.180
poor,lift,verb_phrase,5.560
poor,raise,verb_phrase,4.920
poor,sick,and_or,7.080
poor,world,possessor_of_x,5.800
poor,man,subject_verb,8.410
poor,woman,subject_verb,5.880
poor,dad,modified_noun,6.770
picture,above,adjective_predicates,9.430
picture,beautiful,adjective_predicates,7.350
picture,cute,adjective_predicates,7.010
picture,amazing,adjective_predicates,6.860
picture,big,modifiers,8.620
picture,pretty,modifiers,7.290
picture,beautiful,modifiers,7.120
picture,big,modifiers,6.690
picture,paint,object_verb,10.100
picture,take,object_verb,8.400
picture,draw,object_verb,8.040
picture,snap,object_verb,7.940
picture,see,object_verb,7.750
picture,get,object_verb,7.100
picture,show,object_verb,6.750
picture,face,is_X,8.530
picture,left,is_X,8.080
picture,below,is_X,7.730
picture,cover,is_X,7.520
picture,wall,is_X,7.360
picture,right,is_X,7.240
picture,pop,verb_phrase,9.530
picture,movie,and_or,7.830
picture,sound,and_or,7.300
picture,time,possessor_of_x,6.760
picture,pet,possessor_of_x,6.390
picture,show,subject_verb,7.750
picture,paint,subject_verb,5.940
picture,look,subject_verb,5.600
picture,book,modified_noun,8.210
picture,this,modified_noun,6.680
picture,plane,modified_noun,6.480
February,last,adjective_predicates,5.470
February,cold,adjective_predicates,3.710
February,bear,object_verb,6.900
February,birthday,is_X,7.810
February,month,is_X,6.930
February,month,X_is,9.990
February,season,X_is,7.470
February,time,X_is,6.290
February,day,X_is,5.830
February,read,possessor_of_x,10.800
February,see,subject_verb,4.840
February,book,subject_verb,3.920
star,bright,adjective_predicates,8.500
star,bad,adjective_predicates,6.980
star,hot,adjective_predicates,5.910
star,rock,modifiers,8.900
star,movie,modifiers,8.540
star,bright,modifiers,8.380
star,pop,modifiers,8.330
star,morning,modifiers,7.510
star,shine,object_verb,8.330
star,fall,object_verb,6.520
star,twinkle,object_verb,6.250
star,sun,is_X,9.690
star,truck,is_X,7.490
star,sun,X_is,7.720
star,ball,X_is,7.260
star,rip,verb_phrase,9.550
star,moon,and_or,9.560
star,sun,and_or,8.210
star,sky,and_or,6.800
star,show,possessor_of_x,8.390
star,sport,possessor_of_x,7.860
star,movie,possessor_of_x,7.810
star,shine,subject_verb,8.000
star,twinkle,subject_verb,6.110
plate,empty,adjective_predicates,6.590
plate,full,adjective_predicates,6.440
plate,clean,adjective_predicates,6.090
plate,dinner,modifiers,8.110
plate,glass,modifiers,7.400
plate,coat,object_verb,7.200
plate,wash,object_verb,6.920
plate,table,is_X,6.090
plate,lunch,is_X,6.030
plate,dish,is_X,5.970
plate,meal,is_X,5.960
plate,vegetable,X_is,6.200
plate,push,verb_phrase,8.470
plate,cup,and_or,9.350
plate,bowl,and_or,9.120
plate,napkin,and_or,8.220
plate,dish,and_or,7.230
plate,glass,and_or,7.140
plate,fork,and_or,7.090
plate,car,possessor_of_x,7.480
plate,fall,possessor_of_x,7.090
plate,earth,possessor_of_x,6.760
plate,slide,subject_verb,5.600
plate,bear,subject_verb,5.170
plate,napkin,modified_noun,7.030
plate,glass,modified_noun,6.740
teeth,white,adjective_predicates,2.470
teeth,rooster,modifiers,9.010
teeth,lips,modifiers,7.830
teeth,brush,object_verb,5.290
teeth,give,object_verb,2.620
teeth,clean,object_verb,0.840
teeth,pull,object_verb,0.520
teeth,cut,object_verb,0.120
teeth,ear,is_X,8.240
teeth,lips,and_or,7.450
teeth,hen,possessor_of_x,8.110
teeth,shark,possessor_of_x,6.490
teeth,crow,possessor_of_x,5.480
teeth,pull,subject_verb,2.600
teeth,grow,subject_verb,1.730
teeth,clean,subject_verb,1.220
teeth,hurt,modified_noun,6.920
pear,sweet,adjective_predicates,7.620
pear,tasty,adjective_predicates,5.450
pear,soft,adjective_predicates,4.730
pear,fresh,adjective_predicates,2.580
pear,apple,modifiers,7.920
pear,plum,modifiers,7.820
pear,peel,object_verb,6.310
pear,fruit,is_X,6.140
pear,tree,is_X,4.020
pear,fruit,X_is,7.380
pear,tree,X_is,5.900
pear,treat,X_is,5.050
pear,plant,X_is,4.290
pear,apple,and_or,10.380
pear,plum,and_or,9.980
pear,grape,and_or,8.240
pear,pineapple,and_or,7.640
pear,banana,and_or,7.620
pear,orange,and_or,7.400
pear,tree,subject_verb,5.830
pear,store,subject_verb,3.460
pear,taste,subject_verb,2.890
pear,plum,modified_noun,9.060
pear,pineapple,modified_noun,7.070
pear,apple,modified_noun,6.880
carpenter,square,adjective_predicates,6.300
carpenter,grandpa,is_X,8.080
carpenter,grandfather,is_X,7.610
carpenter,father,is_X,7.370
carpenter,dad,is_X,7.050
carpenter,brother,is_X,5.750
carpenter,farmer,X_is,4.480
carpenter,ship,possessor_of_x,6.870
carpenter,king,possessor_of_x,0.910
carpenter,nail,subject_verb,4.220
carpenter,smile,subject_verb,4.030
carpenter,build,subject_verb,4.000
carpenter,hammer,subject_verb,3.850
carpenter,ant,modified_noun,9.350
carpenter,bee,modified_noun,7.800
stay,hospital,modifiers,8.980
stay,night,modifiers,7.960
stay,book,object_verb,7.540
stay,lift,object_verb,5.560
stay,mom,is_X,6.700
stay,king,is_X,6.350
stay,mother,is_X,5.240
stay,night,X_is,7.660
stay,breakfast,X_is,7.630
stay,day,X_is,7.290
stay,month,X_is,6.830
stay,year,X_is,5.860
stay,hour,X_is,5.620
stay,dinner,and_or,7.070
stay,play,and_or,6.350
stay,sit,and_or,6.080
stay,eat,and_or,5.850
stay,night,possessor_of_x,8.700
stay,patient,possessor_of_x,6.450
stay,catch,subject_verb,4.690
stay,alive,modified_noun,8.540
stay,away,modified_noun,7.740
stay,cool,modified_noun,7.370
stay,strong,modified_noun,6.960
walker,slow,adjective_predicates,4.220
walker,quick,adjective_predicates,3.230
walker,quiet,adjective_predicates,3.180
walker,dog,modifiers,7.790
walker,dream,object_verb,4.940
walker,wheel,object_verb,4.280
walker,dog,object_verb,4.260
walker,star,object_verb,4.160
walker,purple,X_is,9.010
walker,toy,X_is,7.230
walker,fight,verb_phrase,4.610
walker,car,possessor_of_x,3.940
walker,world,possessor_of_x,0.100
walker,say,subject_verb,4.520
insect,stick,modifiers,8.220
insect,bird,modifiers,7.220
insect,scale,modifiers,7.070
insect,fly,object_verb,8.030
insect,wing,object_verb,7.570
insect,eat,object_verb,7.120
insect,crawl,object_verb,7.040
insect,buzz,object_verb,6.210
insect,bite,object_verb,5.940
insect,catch,object_verb,5.880
insect,bug,is_X,10.320
insect,ant,is_X,10.170
insect,bee,is_X,10.090
insect,beetle,is_X,9.540
insect,butterfly,is_X,9.170
insect,fly,is_X,9.080
insect,beetle,X_is,9.350
insect,fly,X_is,8.730
insect,butterfly,X_is,7.990
insect,bee,X_is,7.670
insect,break,verb_phrase,1.760
insect,bird,and_or,9.500
insect,spider,and_or,9.310
insect,worm,and_or,8.350
insect,butterfly,and_or,8.210
insect,animal,and_or,8.180
insect,bee,and_or,8.160
insect,world,possessor_of_x,1.920
insect,bite,subject_verb,7.700
insect,crawl,subject_verb,7.290
insect,buzz,subject_verb,6.820
insect,eat,subject_verb,6.400
insect,feed,subject_verb,6.330
insect,bite,modified_noun,9.230
insect,spider,modified_noun,7.440
squeak,loud,adjective_predicates,4.660
squeak,chirp,modifiers,7.310
squeak,surprised,modifiers,6.850
squeak,dish,X_is,6.000
squeak,give,verb_phrase,2.140
squeak,chirp,and_or,9.470
squeak,bubble,and_or,8.210
squeak,mouse,possessor_of_x,6.860
squeak,sound,subject_verb,1.160
squeak,chirp,modified_noun,6.490
chocolate,brown,adjective_predicates,9.580
chocolate,yummy,adjective_predicates,7.230
chocolate,hot,modifiers,9.120
chocolate,dark,modifiers,8.510
chocolate,milk,modifiers,8.430
chocolate,hot,modifiers,7.530
chocolate,dark,modifiers,7.110
chocolate,vanilla,modifiers,6.600
chocolate,coffee,modifiers,6.460
chocolate,eat,object_verb,7.010
chocolate,taste,object_verb,6.840
chocolate,drink,object_verb,6.540
chocolate,flavor,is_X,8.760
chocolate,cake,is_X,7.290
chocolate,color,is_X,4.680
chocolate,night,is_X,3.830
chocolate,food,is_X,3.590
chocolate,day,is_X,1.470
chocolate,treat,X_is,7.970
chocolate,flavor,X_is,7.780
chocolate,drink,X_is,7.370
chocolate,food,X_is,7.140
chocolate,pour,verb_phrase,8.860
chocolate,coffee,and_or,9.060
chocolate,vanilla,and_or,8.940
chocolate,sweet,and_or,8.620
chocolate,tea,and_or,8.540
chocolate,cookie,and_or,8.540
chocolate,candy,and_or,8.490
chocolate,cake,and_or,7.940
chocolate,butter,and_or,7.900
chocolate,baker,possessor_of_x,8.080
chocolate,black,possessor_of_x,7.880
chocolate,dip,subject_verb,8.520
chocolate,taste,subject_verb,7.930
chocolate,flavor,subject_verb,7.570
chocolate,kiss,subject_verb,6.800
chocolate,cake,subject_verb,6.150
chocolate,cake,modified_noun,9.910
chocolate,cookie,modified_noun,9.020
chocolate,milk,modified_noun,8.330
chocolate,cupcake,modified_noun,7.810
chocolate,pudding,modified_noun,7.690
sneeze,loud,adjective_predicates,3.790
sneeze,cough,modifiers,8.190
sneeze,yawn,modifiers,7.230
sneeze,soap,modifiers,3.650
sneeze,loud,modifiers,3.510
sneeze,cough,object_verb,7.050
sneeze,count,object_verb,0.410
sneeze,hear,object_verb,0.020
sneeze,cough,and_or,10.390
sneeze,yawn,and_or,8.010
sneeze,burp,and_or,7.270
sneeze,snort,and_or,6.710
sneeze,blow,subject_verb,0.750
sneeze,cough,modified_noun,5.770
sneeze,laugh,modified_noun,2.610
desert,yummy,adjective_predicates,6.080
desert,dry,adjective_predicates,5.860
desert,backyard,X_is,7.670
desert,cake,X_is,6.960
desert,sand,X_is,6.770
desert,blow,verb_phrase,6.400
desert,come,verb_phrase,3.590
desert,mountain,and_or,9.020
desert,jungle,and_or,8.360
desert,ocean,and_or,6.890
desert,sand,subject_verb,5.970
desert,wash,subject_verb,5.710
desert,stretch,subject_verb,5.350
desert,blue,subject_verb,4.830
desert,tortoise,modified_noun,8.460
desert,sand,modified_noun,7.890
desert,sun,modified_noun,7.140
pool,clean,adjective_predicates,6.650
pool,empty,adjective_predicates,6.290
pool,open,adjective_predicates,6.140
pool,nice,adjective_predicates,5.870
pool,warm,adjective_predicates,5.700
pool,deep,adjective_predicates,5.570
pool,cold,adjective_predicates,5.560
pool,lap,modifiers,6.860
pool,swim,object_verb,11.150
pool,eye,is_X,6.890
pool,pond,is_X,6.730
pool,yard,X_is,7.710
pool,foot,X_is,7.160
pool,round,X_is,6.690
pool,garden,and_or,8.110
pool,beach,and_or,7.770
pool,slide,and_or,7.620
pool,tomorrow,possessor_of_x,6.520
pool,clean,subject_verb,5.670
pool,close,subject_verb,5.120
pool,dry,subject_verb,5.020
pool,open,subject_verb,4.940
pool,swim,subject_verb,4.900
pool,table,modified_noun,8.000
pool,noodle,modified_noun,6.720
balloon,light,adjective_predicates,3.320
balloon,red,adjective_predicates,3.310
balloon,full,adjective_predicates,3.010
balloon,big,adjective_predicates,3.000
balloon,hot,modifiers,7.290
balloon,weather,modifiers,7.260
balloon,pop,object_verb,8.720
balloon,float,object_verb,6.880
balloon,fly,object_verb,5.800
balloon,tie,object_verb,5.590
balloon,squeeze,object_verb,5.520
balloon,moon,is_X,7.000
balloon,head,is_X,5.300
balloon,hit,X_is,5.310
balloon,exercise,X_is,4.370
balloon,foot,X_is,4.320
balloon,fun,X_is,2.770
balloon,give,verb_phrase,4.520
balloon,kite,and_or,9.980
balloon,bubble,and_or,7.150
balloon,rocket,and_or,7.050
balloon,float,and_or,6.900
balloon,brother,possessor_of_x,3.230
balloon,park,possessor_of_x,3.170
balloon,child,possessor_of_x,0.530
balloon,float,subject_verb,7.850
balloon,pop,subject_verb,6.850
balloon,fly,subject_verb,5.870
balloon,lift,subject_verb,5.530
balloon,kite,modified_noun,7.530
balloon,ride,modified_noun,6.970
lead,early,adjective_predicates,7.830
lead,goal,modifiers,6.170
lead,take,object_verb,7.680
lead,blow,object_verb,7.200
lead,stretch,object_verb,7.180
lead,cut,object_verb,6.610
lead,grab,object_verb,6.550
lead,hold,object_verb,5.920
